Id;Idade;Sexo;Estado Civil;Sinistros;Prêmio;Categoria;Desconto
407;28;M;casado;6;643.1012739910202;Jovem;643.1012739910202
408;37;F;casado;2;1079.7230269244264;Adulto;1079.7230269244264
409;109;M;divorciado;7;1052.1578469164792;Sênior;1052.1578469164792
410;105;M;viuvo;3;770.179297719516;Sênior;770.179297719516
411;65;F;solteiro;6;817.4524146972294;Sênior;817.4524146972294
412;50;M;solteiro;5;1079.8783838801066;Sênior;1079.8783838801066
413;85;M;casado;;1139.6106785276174;Sênior;1139.6106785276174
414;44;F;casado;6;1078.8663080021493;Adulto;1078.8663080021493
415;88;F;solteiro;;1264.663309850746;Sênior;1264.663309850746
416;35;M;casado;3;931.016515733701;Adulto;931.016515733701
417;21;M;casado;7;1166.380318911191;Jovem;1166.380318911191
418;85;F;viuvo;4;724.8432112359242;Sênior;724.8432112359242
419;70;F;solteiro;6;908.3377660226528;Sênior;908.3377660226528
420;25;M;viuvo;4;938.4154632373084;Jovem;938.4154632373084
421;73;M;solteiro;6;1261.6684097748816;Sênior;1261.6684097748816
422;68;M;divorciado;2;1299.6073976056555;Sênior;1299.6073976056555
423;86;F;viuvo;7;846.7547963404697;Sênior;846.7547963404697
424;44;F;divorciado;4;1124.6989043307638;Adulto;1124.6989043307638
425;104;M;viuvo;3;924.3181835038797;Sênior;924.3181835038797
426;45;M;viuvo;4;1299.8105041522906;Adulto;1299.8105041522906
427;30;F;divorciado;;923.3758277844479;Jovem;923.3758277844479
428;70;M;viuvo;1;1210.0181501540906;Sênior;1210.0181501540906
429;24;M;viuvo;2;806.9120395678277;Jovem;806.9120395678277
430;58;F;solteiro;7;980.5116395924781;Sênior;980.5116395924781
431;90;F;viuvo;6;693.5723598403075;Sênior;693.5723598403075
432;70;F;solteiro;1;1047.0961701749875;Sênior;1047.0961701749875
433;52;F;solteiro;7;1142.0967291364243;Sênior;1142.0967291364243
434;29;F;divorciado;1;903.1943665441132;Jovem;903.1943665441132
435;48;F;casado;;1239.6489169391152;Sênior;1239.6489169391152
436;60;F;solteiro;2;835.2737235413424;Sênior;835.2737235413424
437;107;F;casado;5;994.2171479738975;Sênior;994.2171479738975
438;43;M;casado;5;950.4977343883683;Adulto;950.4977343883683
439;52;F;divorciado;;1129.0068258084991;Sênior;1129.0068258084991
440;35;M;solteiro;;1120.9319052707776;Adulto;1120.9319052707776
441;84;M;solteiro;5;643.831998026287;Sênior;643.831998026287
442;94;M;casado;2;1232.3570692566138;Sênior;1232.3570692566138
443;109;F;casado;3;841.8940663600727;Sênior;841.8940663600727
444;42;M;casado;5;1167.6388763868617;Adulto;1167.6388763868617
445;41;F;viuvo;3;1230.4089109884942;Adulto;1230.4089109884942
446;48;F;viuvo;6;1109.965137184464;Sênior;1109.965137184464
447;55;M;solteiro;2;974.5233091922233;Sênior;974.5233091922233
448;38;M;casado;1;799.3472469842318;Adulto;799.3472469842318
449;92;F;solteiro;1;1295.3077871830549;Sênior;1295.3077871830549
450;40;F;casado;7;1117.4736987012743;Adulto;1117.4736987012743
451;37;F;divorciado;1;1367.1755926449644;Adulto;1367.1755926449644
452;22;M;divorciado;3;1193.5130122911987;Jovem;1193.5130122911987
453;40;F;divorciado;2;878.6651623256595;Adulto;878.6651623256595
454;82;F;casado;6;886.3342405148708;Sênior;886.3342405148708
455;54;F;solteiro;6;911.6649155142608;Sênior;911.6649155142608
456;31;M;viuvo;0;734.0126620060346;Adulto;660.6113958054311
457;59;F;solteiro;5;717.2487327335167;Sênior;717.2487327335167
458;19;M;divorciado;7;1401.2346001923404;Jovem;1401.2346001923404
459;73;M;solteiro;;1078.925305606524;Sênior;1078.925305606524
460;58;M;solteiro;1;1000.3638868042591;Sênior;1000.3638868042591
461;34;M;casado;4;981.2142798532528;Adulto;981.2142798532528
462;93;M;solteiro;6;985.0015009128376;Sênior;985.0015009128376
463;79;M;divorciado;7;1388.2884284090119;Sênior;1388.2884284090119
464;29;M;solteiro;;1093.6228041322522;Jovem;1093.6228041322522
465;89;F;viuvo;2;1456.099695758718;Sênior;1456.099695758718
466;58;F;viuvo;5;1061.237983455943;Sênior;1061.237983455943
467;46;M;casado;3;1150.420774185373;Sênior;1150.420774185373
468;57;F;solteiro;4;931.2130113589412;Sênior;931.2130113589412
469;39;M;divorciado;6;849.2481471556904;Adulto;849.2481471556904
470;64;F;solteiro;1;955.493429053381;Sênior;955.493429053381
471;108;F;divorciado;1;830.1570909800109;Sênior;830.1570909800109
472;45;F;viuvo;;992.8194660969073;Adulto;992.8194660969073
473;46;F;divorciado;5;862.5168098233046;Sênior;862.5168098233046
474;31;F;casado;2;594.3511464601311;Adulto;594.3511464601311
475;84;M;viuvo;2;834.5145613039033;Sênior;834.5145613039033
476;90;M;viuvo;6;982.2772614140295;Sênior;982.2772614140295
477;107;M;casado;5;1213.106459217323;Sênior;1213.106459217323
478;33;F;divorciado;0;401.4125710546091;Adulto;361.2713139491482
479;57;F;viuvo;6;906.3449293828446;Sênior;906.3449293828446
480;105;M;divorciado;2;727.7983382870366;Sênior;727.7983382870366
481;57;M;divorciado;6;778.4079386149833;Sênior;778.4079386149833
482;61;M;solteiro;0;778.7629312882455;Sênior;700.886638159421
483;47;M;solteiro;0;808.1443885051037;Sênior;727.3299496545934
484;46;M;viuvo;2;901.261697335836;Sênior;901.261697335836
485;95;F;divorciado;4;1102.5665852979487;Sênior;1102.5665852979487
486;67;F;viuvo;4;1016.7571247527717;Sênior;1016.7571247527717
487;34;M;viuvo;5;910.2883862741213;Adulto;910.2883862741213
488;18;M;divorciado;0;1292.5799301011602;Jovem;1227.9509335961022
489;105;F;solteiro;7;541.9819912711137;Sênior;541.9819912711137
490;109;M;casado;3;1127.116386572777;Sênior;1127.116386572777
491;57;M;solteiro;1;730.7458711545278;Sênior;730.7458711545278
492;73;F;casado;2;1051.2708953471467;Sênior;1051.2708953471467
493;58;M;solteiro;0;1434.2401872485439;Sênior;1290.8161685236896
494;38;M;casado;1;928.8387747289428;Adulto;928.8387747289428
495;68;M;solteiro;;943.6626431416513;Sênior;943.6626431416513
496;19;M;casado;1;1077.3979795415237;Jovem;1077.3979795415237
497;96;M;viuvo;4;1011.8461213063972;Sênior;1011.8461213063972
498;57;M;solteiro;0;1059.059467722558;Sênior;953.1535209503023
499;72;M;divorciado;6;1024.6585137803775;Sênior;1024.6585137803775
500;104;F;viuvo;6;1150.5124235524047;Sênior;1150.5124235524047
501;25;M;divorciado;3;772.52837160704;Jovem;772.52837160704
502;95;M;casado;2;805.8864632544818;Sênior;805.8864632544818
503;81;F;divorciado;2;970.5284704861988;Sênior;970.5284704861988
504;92;F;solteiro;1;719.3373239145228;Sênior;719.3373239145228
505;25;F;casado;;1079.2137813190236;Jovem;1079.2137813190236
506;52;M;solteiro;2;1109.8226324967386;Sênior;1109.8226324967386
507;49;M;casado;4;857.6575931504228;Sênior;857.6575931504228
508;82;F;divorciado;7;1051.6501512245832;Sênior;1051.6501512245832
509;74;F;divorciado;;1285.370982483441;Sênior;1285.370982483441
510;41;F;casado;6;1123.705321838165;Adulto;1123.705321838165
511;52;F;viuvo;4;1272.9977438014257;Sênior;1272.9977438014257
512;109;F;solteiro;6;1086.2176671676539;Sênior;1086.2176671676539
513;72;F;divorciado;3;1244.9941777768859;Sênior;1244.9941777768859
514;25;F;divorciado;0;1288.9568827775036;Jovem;1224.5090386386282
515;83;F;viuvo;6;1292.9357168865156;Sênior;1292.9357168865156
516;98;M;casado;3;862.6034912075604;Sênior;862.6034912075604
517;35;F;casado;7;1088.6441516998002;Adulto;1088.6441516998002
518;37;M;casado;6;1202.214900041854;Adulto;1202.214900041854
519;18;M;viuvo;2;1237.0430728376352;Jovem;1237.0430728376352
520;105;F;solteiro;5;994.8867982482012;Sênior;994.8867982482012
521;103;F;viuvo;2;1163.8775570015969;Sênior;1163.8775570015969
522;51;M;divorciado;7;1268.1507741327282;Sênior;1268.1507741327282
523;52;F;solteiro;2;1115.2002904786375;Sênior;1115.2002904786375
524;35;M;solteiro;;1184.8311319518273;Adulto;1184.8311319518273
525;109;M;solteiro;0;952.6430608605067;Sênior;857.3787547744561
526;36;F;divorciado;3;1175.3426007662529;Adulto;1175.3426007662529
527;104;M;casado;7;917.370294083437;Sênior;917.370294083437
528;67;F;divorciado;2;1042.101429227271;Sênior;1042.101429227271
529;80;F;casado;5;914.082729467835;Sênior;914.082729467835
530;20;M;viuvo;;1012.8077541841728;Jovem;1012.8077541841728
531;70;M;solteiro;3;955.6062211333106;Sênior;955.6062211333106
532;79;F;solteiro;1;936.6879707825983;Sênior;936.6879707825983
533;90;F;viuvo;0;1476.922920033976;Sênior;1329.2306280305784
534;80;F;solteiro;7;845.8042244334088;Sênior;845.8042244334088
535;64;F;divorciado;7;1293.7010159860592;Sênior;1293.7010159860592
536;19;M;casado;0;1071.7781420082522;Jovem;1018.1892349078395
537;53;F;casado;6;889.8277387569971;Sênior;889.8277387569971
538;76;M;viuvo;2;600.6454906474385;Sênior;600.6454906474385
539;18;F;viuvo;6;1046.09701819188;Jovem;1046.09701819188
540;27;M;divorciado;2;1363.8611864961204;Jovem;1363.8611864961204
541;22;F;divorciado;3;1083.37780024027;Jovem;1083.37780024027
542;28;F;casado;5;1035.2986242693985;Jovem;1035.2986242693985
543;28;F;divorciado;5;895.8704330498424;Jovem;895.8704330498424
544;45;F;casado;0;1347.1577261920906;Adulto;1212.4419535728816
545;73;F;viuvo;;1133.0724421263171;Sênior;1133.0724421263171
546;102;F;solteiro;0;1102.8219692360967;Sênior;992.5397723124871
547;90;F;divorciado;;920.1542324106855;Sênior;920.1542324106855
548;50;M;divorciado;4;1231.891795003296;Sênior;1231.891795003296
549;66;F;solteiro;0;824.2650028467483;Sênior;741.8385025620735
550;87;M;casado;4;1086.7947729017471;Sênior;1086.7947729017471
551;76;F;viuvo;1;827.5469096949993;Sênior;827.5469096949993
552;85;F;casado;4;1119.3930343891288;Sênior;1119.3930343891288
553;33;M;divorciado;0;767.6054367682166;Adulto;690.844893091395
554;27;F;viuvo;0;949.1810133001625;Jovem;901.7219626351543
555;31;F;divorciado;6;1166.0352464214714;Adulto;1166.0352464214714
556;78;F;divorciado;0;1259.593341556694;Sênior;1133.6340074010245
557;18;M;divorciado;1;1151.3056367840045;Jovem;1151.3056367840045
558;25;M;solteiro;2;1030.3457090391137;Jovem;1030.3457090391137
559;42;M;casado;6;944.3940404011511;Adulto;944.3940404011511
560;96;M;solteiro;5;857.3963469615126;Sênior;857.3963469615126
561;106;M;viuvo;0;861.9356789839483;Sênior;775.7421110855535
562;42;M;viuvo;1;1076.0644509089786;Adulto;1076.0644509089786
563;53;F;viuvo;7;1090.4158346073132;Sênior;1090.4158346073132
564;32;F;solteiro;7;1001.2168851248113;Adulto;1001.2168851248113
565;61;F;casado;4;1079.0788698528802;Sênior;1079.0788698528802
566;84;M;divorciado;;778.9494127291173;Sênior;778.9494127291173
567;93;M;casado;4;886.0795067071024;Sênior;886.0795067071024
568;109;F;casado;;1092.9132458663646;Sênior;1092.9132458663646
569;106;M;casado;3;896.7990298105349;Sênior;896.7990298105349
570;99;M;solteiro;5;1184.2316646393556;Sênior;1184.2316646393556
571;45;F;divorciado;2;1178.4785089648374;Adulto;1178.4785089648374
572;53;M;solteiro;7;1184.851263639787;Sênior;1184.851263639787
573;94;F;casado;0;1078.9268099337562;Sênior;971.0341289403806
574;58;F;viuvo;1;1084.5778289569073;Sênior;1084.5778289569073
575;70;M;solteiro;1;1068.3749483750416;Sênior;1068.3749483750416
576;87;M;divorciado;5;1166.9007848345555;Sênior;1166.9007848345555
577;57;M;viuvo;7;1191.069342951149;Sênior;1191.069342951149
578;84;M;solteiro;;1113.9609977562109;Sênior;1113.9609977562109
579;24;M;casado;1;832.1105948600758;Jovem;832.1105948600758
580;73;M;divorciado;7;965.838649280084;Sênior;965.838649280084
581;60;M;solteiro;7;717.3337201753628;Sênior;717.3337201753628
582;20;F;casado;6;1030.7548798078456;Jovem;1030.7548798078456
583;73;M;solteiro;1;1438.6561646659488;Sênior;1438.6561646659488
584;35;F;viuvo;4;869.4269655323504;Adulto;869.4269655323504
585;52;F;viuvo;2;1339.0866640720344;Sênior;1339.0866640720344
586;108;F;solteiro;6;1177.769167147229;Sênior;1177.769167147229
587;50;F;casado;2;1070.3152381246698;Sênior;1070.3152381246698
588;102;F;solteiro;2;1113.3460165720276;Sênior;1113.3460165720276
589;84;M;solteiro;0;910.7200660019873;Sênior;819.6480594017886
590;51;M;solteiro;5;1165.205525729823;Sênior;1165.205525729823
591;64;M;casado;3;781.2601595529534;Sênior;781.2601595529534
592;52;M;solteiro;5;1194.263995594251;Sênior;1194.263995594251
593;86;M;solteiro;6;1117.037514761147;Sênior;1117.037514761147
594;56;F;casado;2;863.9661968627913;Sênior;863.9661968627913
595;50;M;casado;3;1003.8174020083648;Sênior;1003.8174020083648
596;50;F;viuvo;5;1168.348843472513;Sênior;1168.348843472513
597;102;M;viuvo;7;957.8181584554042;Sênior;957.8181584554042
598;74;F;casado;2;807.0315693233281;Sênior;807.0315693233281
599;100;M;divorciado;4;1260.8891093896016;Sênior;1260.8891093896016
600;95;M;divorciado;2;871.5530474622705;Sênior;871.5530474622705
601;21;M;viuvo;3;1266.3461512086096;Jovem;1266.3461512086096
602;34;F;casado;3;1023.1312268644854;Adulto;1023.1312268644854
603;77;M;viuvo;;874.2669391617261;Sênior;874.2669391617261
604;59;M;viuvo;1;789.1683083189824;Sênior;789.1683083189824
605;97;F;viuvo;0;661.6366631985142;Sênior;595.4729968786628
606;22;M;solteiro;3;696.8926100398289;Jovem;696.8926100398289
607;108;M;viuvo;7;1112.6669045512836;Sênior;1112.6669045512836
608;86;F;solteiro;2;1340.1005211509028;Sênior;1340.1005211509028
609;20;F;casado;;1170.5795425689882;Jovem;1170.5795425689882
610;55;M;divorciado;7;798.8840146575432;Sênior;798.8840146575432
611;58;F;casado;0;988.881297130819;Sênior;889.9931674177371
612;81;M;casado;5;649.815377775486;Sênior;649.815377775486
613;87;F;divorciado;5;1338.8633020704829;Sênior;1338.8633020704829
614;77;F;divorciado;3;646.02172058918;Sênior;646.02172058918
615;109;M;solteiro;0;1050.5106635988286;Sênior;945.4595972389458
616;105;M;solteiro;;1067.4415223611286;Sênior;1067.4415223611286
617;64;M;divorciado;0;1051.1515805451556;Sênior;946.0364224906401
618;26;M;casado;4;1360.164912098478;Jovem;1360.164912098478
619;30;F;solteiro;7;1261.632773112668;Jovem;1261.632773112668
620;99;F;casado;6;801.1802348409947;Sênior;801.1802348409947
621;53;M;casado;4;1109.072570113007;Sênior;1109.072570113007
622;74;F;casado;5;1274.7325860008116;Sênior;1274.7325860008116
623;27;F;divorciado;2;1345.4560962973544;Jovem;1345.4560962973544
624;81;F;casado;0;984.3834896140896;Sênior;885.9451406526807
625;80;F;casado;1;923.1507794595252;Sênior;923.1507794595252
626;60;F;viuvo;2;668.2327110137675;Sênior;668.2327110137675
627;94;F;viuvo;3;842.5553444383704;Sênior;842.5553444383704
628;32;F;divorciado;4;798.5191042366894;Adulto;798.5191042366894
629;107;M;casado;1;875.3554472032351;Sênior;875.3554472032351
630;94;M;viuvo;0;1191.4603633621139;Sênior;1072.3143270259025
631;73;F;casado;4;864.5153058341494;Sênior;864.5153058341494
632;29;F;viuvo;5;1430.9185637354558;Jovem;1430.9185637354558
633;83;F;solteiro;7;793.5989303741449;Sênior;793.5989303741449
634;60;F;casado;7;1272.1023125312;Sênior;1272.1023125312
635;78;F;divorciado;;954.175668921158;Sênior;954.175668921158
636;101;F;viuvo;0;1449.8195440674936;Sênior;1304.8375896607442
637;38;F;solteiro;6;835.148359170403;Adulto;835.148359170403
638;76;F;divorciado;7;527.3432508445869;Sênior;527.3432508445869
639;51;F;casado;;1178.7252563594654;Sênior;1178.7252563594654
640;47;M;solteiro;0;1219.6816902786027;Sênior;1097.7135212507424
641;73;F;viuvo;4;843.8298661565568;Sênior;843.8298661565568
642;40;M;divorciado;6;1121.0783714152333;Adulto;1121.0783714152333
643;84;M;divorciado;2;883.7955758835469;Sênior;883.7955758835469
644;53;F;solteiro;1;911.2125795727804;Sênior;911.2125795727804
645;65;F;casado;3;943.8408168225029;Sênior;943.8408168225029
646;23;F;casado;2;556.1146388643145;Jovem;556.1146388643145
647;107;F;casado;2;1074.2127139303768;Sênior;1074.2127139303768
648;80;F;casado;5;1004.6056064117003;Sênior;1004.6056064117003
649;47;M;viuvo;1;569.2593476307916;Sênior;569.2593476307916
650;71;M;divorciado;7;911.5397866070605;Sênior;911.5397866070605
651;39;M;divorciado;2;1090.4010495391028;Adulto;1090.4010495391028
652;90;F;divorciado;6;1000.4833425005373;Sênior;1000.4833425005373
653;35;M;solteiro;4;1122.8155739156264;Adulto;1122.8155739156264
654;94;M;solteiro;1;979.6295874197225;Sênior;979.6295874197225
655;51;M;solteiro;1;1237.2571967300044;Sênior;1237.2571967300044
656;84;F;viuvo;3;1379.0267378461563;Sênior;1379.0267378461563
657;66;M;viuvo;6;885.0272143990387;Sênior;885.0272143990387
658;87;M;casado;7;1360.7089297865095;Sênior;1360.7089297865095
659;68;M;divorciado;4;890.1977892308911;Sênior;890.1977892308911
660;106;F;viuvo;0;873.1057801661381;Sênior;785.7952021495242
661;65;F;divorciado;2;745.7877716773528;Sênior;745.7877716773528
662;30;M;divorciado;6;906.6969992705248;Jovem;906.6969992705248
663;49;M;divorciado;7;932.2682710104111;Sênior;932.2682710104111
664;106;M;casado;6;956.6452152049337;Sênior;956.6452152049337
665;80;M;viuvo;4;1132.8916638140354;Sênior;1132.8916638140354
666;64;F;viuvo;5;769.4956089194752;Sênior;769.4956089194752
667;107;F;divorciado;0;845.52807904168;Sênior;760.9752711375121
668;92;M;casado;5;1198.3293320399885;Sênior;1198.3293320399885
669;99;M;solteiro;;797.4861597034105;Sênior;797.4861597034105
670;62;F;divorciado;5;889.7019224524738;Sênior;889.7019224524738
671;98;M;divorciado;3;919.2247611957598;Sênior;919.2247611957598
672;81;F;casado;;1139.7593267003756;Sênior;1139.7593267003756
673;41;F;casado;;720.6427605329766;Adulto;720.6427605329766
674;24;M;viuvo;0;785.8208784956809;Jovem;746.5298345708968
675;70;F;solteiro;4;947.2712664908237;Sênior;947.2712664908237
676;79;M;casado;2;1171.8869480841663;Sênior;1171.8869480841663
677;49;F;viuvo;5;948.5490489426097;Sênior;948.5490489426097
678;25;F;casado;5;1067.084901842634;Jovem;1067.084901842634
679;41;M;viuvo;;600.7870517878948;Adulto;600.7870517878948
680;89;F;viuvo;3;1022.8929391827508;Sênior;1022.8929391827508
681;53;M;casado;1;685.8077794111333;Sênior;685.8077794111333
682;43;F;casado;0;821.7244727444522;Adulto;739.552025470007
683;24;M;viuvo;4;1081.6107898047828;Jovem;1081.6107898047828
684;96;F;viuvo;;941.2613190035166;Sênior;941.2613190035166
685;43;M;divorciado;2;868.1859855281309;Adulto;868.1859855281309
686;61;F;divorciado;6;1042.1067307138035;Sênior;1042.1067307138035
687;57;F;casado;7;676.2971200467864;Sênior;676.2971200467864
688;100;M;divorciado;1;1174.1841976217056;Sênior;1174.1841976217056
689;34;F;divorciado;6;1066.5830040807864;Adulto;1066.5830040807864
690;53;M;casado;0;1020.1105969605582;Sênior;918.0995372645024
691;99;F;solteiro;3;1237.0045716508114;Sênior;1237.0045716508114
692;103;F;viuvo;7;1537.3716843332365;Sênior;1537.3716843332365
693;52;M;solteiro;;1303.8820647186815;Sênior;1303.8820647186815
694;24;F;viuvo;7;731.9208266458734;Jovem;731.9208266458734
695;61;F;viuvo;2;958.749705412312;Sênior;958.749705412312
696;87;F;divorciado;4;627.2194195638004;Sênior;627.2194195638004
697;62;M;divorciado;4;1390.1013444878554;Sênior;1390.1013444878554
698;84;F;viuvo;7;1014.0808569408023;Sênior;1014.0808569408023
699;100;F;divorciado;3;1059.579337660218;Sênior;1059.579337660218
700;68;M;viuvo;7;1039.6272674355446;Sênior;1039.6272674355446
701;95;M;casado;1;1346.9947750483323;Sênior;1346.9947750483323
702;85;M;casado;5;1077.3870335693227;Sênior;1077.3870335693227
703;96;M;solteiro;;1010.3415939897767;Sênior;1010.3415939897767
704;34;F;divorciado;0;1330.756382432496;Adulto;1197.6807441892463
705;70;F;casado;0;946.8691791634654;Sênior;852.182261247119
706;27;F;viuvo;1;1048.9369511521402;Jovem;1048.9369511521402
707;101;F;casado;3;1093.349163378142;Sênior;1093.349163378142
708;57;M;viuvo;6;1285.3650154828342;Sênior;1285.3650154828342
709;72;M;viuvo;3;1157.1995595287003;Sênior;1157.1995595287003
